# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,
# Mon Aug 26 11:19:54 2024,,,,,,,,,,,,
id,name,host,numStars,numPlanets,discoveryMethod,discYear,discFacility,controv_flag,mass,temperatureStar,metalRatio,releasedate
27433,Kepler-582 b,Kepler-582,1,1,Transit,2016,Kepler,0,-1,5564.00,[Fe/H],2016-05-10
27434,Kepler-583 b,Kepler-583,1,1,Transit,2016,Kepler,0,-1,5638.00,[Fe/H],2017-05-08
27435,Kepler-583 b,Kepler-583,1,1,Transit,2016,Kepler,0,-1,5329.00,*,2016-07-28
27436,Kepler-583 b,Kepler-583,1,1,Transit,2016,Kepler,0,-1,5638.00,[Fe/H],2015-08-25
27437,Kepler-583 b,Kepler-583,1,1,Transit,2016,Kepler,0,-1,5638.00,[Fe/H],2014-11-21
27438,Kepler-583 b,Kepler-583,1,1,Transit,2016,Kepler,0,-1,5482.00,*,2013-10-28
27439,Kepler-583 b,Kepler-583,1,1,Transit,2016,Kepler,0,-1,5638.00,[Fe/H],2014-11-18
27440,Kepler-583 b,Kepler-583,1,1,Transit,2016,Kepler,0,-1,5329.00,*,2018-09-25
27441,Kepler-583 b,Kepler-583,1,1,Transit,2016,Kepler,0,-1,5329.00,*,2019-04-18
27442,Kepler-583 b,Kepler-583,1,1,Transit,2016,Kepler,0,-1,5638.00,*,2018-09-06
27443,Kepler-583 b,Kepler-583,1,1,Transit,2016,Kepler,0,-1,5523.00,[Fe/H],2016-05-10
27444,Kepler-584 b,Kepler-584,1,1,Transit,2016,Kepler,0,-1,6519.00,*,2018-09-06
27445,Kepler-584 b,Kepler-584,1,1,Transit,2016,Kepler,0,-1,6466.00,[Fe/H],2014-11-18
27446,Kepler-584 b,Kepler-584,1,1,Transit,2016,Kepler,0,-1,6520.00,[Fe/H],2017-05-08
27447,Kepler-584 b,Kepler-584,1,1,Transit,2016,Kepler,0,-1,6466.00,[Fe/H],2015-08-25
27448,Kepler-584 b,Kepler-584,1,1,Transit,2016,Kepler,0,-1,6466.00,[Fe/H],2014-11-21
27449,Kepler-584 b,Kepler-584,1,1,Transit,2016,Kepler,0,-1,6167.00,*,2019-04-18
27450,Kepler-584 b,Kepler-584,1,1,Transit,2016,Kepler,0,-1,6167.00,*,2018-09-25
27451,Kepler-584 b,Kepler-584,1,1,Transit,2016,Kepler,0,-1,6167.00,*,2016-07-28
27452,Kepler-584 b,Kepler-584,1,1,Transit,2016,Kepler,0,-1,6195.00,[Fe/H],2016-05-10
27453,Kepler-584 b,Kepler-584,1,1,Transit,2016,Kepler,0,-1,6491.00,*,2013-10-28
27454,Kepler-585 b,Kepler-585,1,1,Transit,2016,Kepler,0,-1,5669.00,*,2013-10-28
27455,Kepler-585 b,Kepler-585,1,1,Transit,2016,Kepler,0,-1,5749.00,[Fe/H],2014-11-18
27456,Kepler-585 b,Kepler-585,1,1,Transit,2016,Kepler,0,-1,5461.00,[Fe/H],2017-05-08
27457,Kepler-585 b,Kepler-585,1,1,Transit,2016,Kepler,0,-1,5749.00,[Fe/H],2014-11-21
27458,Kepler-585 b,Kepler-585,1,1,Transit,2016,Kepler,0,-1,5481.48,[M/H],2018-09-25
27459,Kepler-585 b,Kepler-585,1,1,Transit,2016,Kepler,0,-1,5481.48,[M/H],2016-07-28
27460,Kepler-585 b,Kepler-585,1,1,Transit,2016,Kepler,0,-1,5542.00,*,2018-09-06
27461,Kepler-585 b,Kepler-585,1,1,Transit,2016,Kepler,0,-1,5593.00,[Fe/H],2016-05-10
27462,Kepler-585 b,Kepler-585,1,1,Transit,2016,Kepler,0,-1,5481.48,[M/H],2019-04-18
27463,Kepler-585 b,Kepler-585,1,1,Transit,2016,Kepler,0,-1,5749.00,[Fe/H],2015-08-25
27464,Kepler-586 b,Kepler-586,1,1,Transit,2016,Kepler,0,-1,5575.00,[Fe/H],2016-05-10
27465,Kepler-586 b,Kepler-586,1,1,Transit,2016,Kepler,0,-1,5705.00,[Fe/H],2014-11-21
27466,Kepler-586 b,Kepler-586,1,1,Transit,2016,Kepler,0,-1,5705.00,[Fe/H],2015-08-25
27467,Kepler-586 b,Kepler-586,1,1,Transit,2016,Kepler,0,-1,5705.00,[Fe/H],2014-11-18
27468,Kepler-586 b,Kepler-586,1,1,Transit,2016,Kepler,0,-1,5261.33,[M/H],2019-04-18
27469,Kepler-586 b,Kepler-586,1,1,Transit,2016,Kepler,0,-1,5712.00,*,2018-09-06
27470,Kepler-586 b,Kepler-586,1,1,Transit,2016,Kepler,0,-1,5526.00,*,2013-10-28
27471,Kepler-586 b,Kepler-586,1,1,Transit,2016,Kepler,0,-1,5703.00,[Fe/H],2017-05-08
27472,Kepler-586 b,Kepler-586,1,1,Transit,2016,Kepler,0,-1,5261.33,[M/H],2016-07-28
27473,Kepler-586 b,Kepler-586,1,1,Transit,2016,Kepler,0,-1,5261.33,[M/H],2018-09-25
27474,Kepler-587 b,Kepler-587,1,1,Transit,2016,Kepler,0,-1,5549.00,[Fe/H],2016-05-10
27475,Kepler-587 b,Kepler-587,1,1,Transit,2016,Kepler,0,-1,5757.00,[Fe/H],2015-08-25
27476,Kepler-587 b,Kepler-587,1,1,Transit,2016,Kepler,0,-1,5757.00,[Fe/H],2014-11-21
27477,Kepler-587 b,Kepler-587,1,1,Transit,2016,Kepler,0,-1,5467.00,*,2016-07-28
27478,Kepler-587 b,Kepler-587,1,1,Transit,2016,Kepler,0,-1,5723.00,*,2013-10-28
27479,Kepler-587 b,Kepler-587,1,1,Transit,2016,Kepler,0,-1,5755.00,*,2018-09-06
27480,Kepler-587 b,Kepler-587,1,1,Transit,2016,Kepler,0,-1,5467.00,*,2018-09-25
27481,Kepler-587 b,Kepler-587,1,1,Transit,2016,Kepler,0,-1,5749.00,[Fe/H],2017-05-08
27482,Kepler-587 b,Kepler-587,1,1,Transit,2016,Kepler,0,-1,5467.00,*,2019-04-18
27483,Kepler-587 b,Kepler-587,1,1,Transit,2016,Kepler,0,-1,5757.00,[Fe/H],2014-11-18
27484,Kepler-588 b,Kepler-588,1,1,Transit,2016,Kepler,0,-1,5742.00,*,2016-07-28
27485,Kepler-588 b,Kepler-588,1,1,Transit,2016,Kepler,0,-1,6115.00,*,2013-10-28
27486,Kepler-588 b,Kepler-588,1,1,Transit,2016,Kepler,0,-1,5742.00,*,2018-09-25
27487,Kepler-588 b,Kepler-588,1,1,Transit,2016,Kepler,0,-1,6123.00,[Fe/H],2017-05-08
27488,Kepler-588 b,Kepler-588,1,1,Transit,2016,Kepler,0,-1,6123.00,[Fe/H],2015-08-25
27489,Kepler-588 b,Kepler-588,1,1,Transit,2016,Kepler,0,-1,6123.00,[Fe/H],2014-11-21
27490,Kepler-588 b,Kepler-588,1,1,Transit,2016,Kepler,0,-1,6123.00,[Fe/H],2014-11-18
27491,Kepler-588 b,Kepler-588,1,1,Transit,2016,Kepler,0,-1,6128.00,*,2018-09-06
27492,Kepler-588 b,Kepler-588,1,1,Transit,2016,Kepler,0,-1,5742.00,*,2019-04-18
27493,Kepler-588 b,Kepler-588,1,1,Transit,2016,Kepler,0,-1,5835.00,[Fe/H],2016-05-10
27494,Kepler-589 b,Kepler-589,1,2,Transit,2016,Kepler,0,-1,5377.00,*,2018-09-06
27495,Kepler-589 b,Kepler-589,1,2,Transit,2016,Kepler,0,-1,5372.00,[Fe/H],2014-11-21
27496,Kepler-589 b,Kepler-589,1,2,Transit,2016,Kepler,0,-1,5337.00,*,2013-10-28
27497,Kepler-589 b,Kepler-589,1,2,Transit,2016,Kepler,0,-1,5372.00,[Fe/H],2017-05-08
27498,Kepler-589 b,Kepler-589,1,2,Transit,2016,Kepler,0,-1,5372.00,[Fe/H],2014-11-18
27499,Kepler-589 b,Kepler-589,1,2,Transit,2016,Kepler,0,-1,5262.00,*,2018-09-25
27500,Kepler-589 b,Kepler-589,1,2,Transit,2016,Kepler,0,-1,5296.00,[Fe/H],2016-05-10
27501,Kepler-589 b,Kepler-589,1,2,Transit,2016,Kepler,0,-1,5372.00,[Fe/H],2015-08-25
27502,Kepler-589 b,Kepler-589,1,2,Transit,2016,Kepler,0,-1,5262.00,*,2019-04-18
27503,Kepler-589 b,Kepler-589,1,2,Transit,2016,Kepler,0,-1,5262.00,*,2016-07-28
27504,Kepler-589 c,Kepler-589,1,2,Transit,2021,Kepler,0,-1,5372.00,[Fe/H],2017-05-08
27505,Kepler-589 c,Kepler-589,1,2,Transit,2021,Kepler,0,-1,5372.00,[Fe/H],2014-11-21
27506,Kepler-589 c,Kepler-589,1,2,Transit,2021,Kepler,0,-1,5372.00,[Fe/H],2015-08-25
27507,Kepler-589 c,Kepler-589,1,2,Transit,2021,Kepler,0,-1,5337.00,*,2013-10-28
27508,Kepler-589 c,Kepler-589,1,2,Transit,2021,Kepler,0,-1,5262.00,*,2018-09-25
27509,Kepler-589 c,Kepler-589,1,2,Transit,2021,Kepler,0,-1,5372.00,[Fe/H],2014-11-18
27510,Kepler-589 c,Kepler-589,1,2,Transit,2021,Kepler,0,-1,5372.00,[Fe/H],2021-12-05
27511,Kepler-59 b,Kepler-59,1,2,Transit,2012,Kepler,0,-1,6296.00,[Fe/H],2017-05-08
27512,Kepler-59 b,Kepler-59,1,2,Transit,2012,Kepler,0,-1,6085.00,[Fe/H],2016-05-10
27513,Kepler-59 b,Kepler-59,1,2,Transit,2012,Kepler,0,-1,5884.00,*,2018-09-06
27514,Kepler-59 b,Kepler-59,1,2,Transit,2012,Kepler,0,-1,6074.00,*,2021-09-20
27515,Kepler-59 b,Kepler-59,1,2,Transit,2012,Kepler,0,-1,6305.00,[Fe/H],2015-08-25
27516,Kepler-59 b,Kepler-59,1,2,Transit,2012,Kepler,0,-1,6305.00,[Fe/H],2014-11-21
27517,Kepler-59 b,Kepler-59,1,2,Transit,2012,Kepler,0,-1,6314.00,*,2013-10-28
27518,Kepler-59 b,Kepler-59,1,2,Transit,2012,Kepler,0,-1,6023.00,*,2019-04-18
27519,Kepler-59 b,Kepler-59,1,2,Transit,2012,Kepler,0,-1,6023.00,*,2018-09-25
27520,Kepler-59 b,Kepler-59,1,2,Transit,2012,Kepler,0,-1,6305.00,[Fe/H],2014-11-18
27521,Kepler-59 c,Kepler-59,1,2,Transit,2012,Kepler,0,-1,6085.00,[Fe/H],2016-05-10
27522,Kepler-59 c,Kepler-59,1,2,Transit,2012,Kepler,0,-1,6305.00,[Fe/H],2014-11-21
27523,Kepler-59 c,Kepler-59,1,2,Transit,2012,Kepler,0,-1,6023.00,*,2016-07-28
27524,Kepler-59 c,Kepler-59,1,2,Transit,2012,Kepler,0,-1,6305.00,[Fe/H],2015-08-25
27525,Kepler-59 c,Kepler-59,1,2,Transit,2012,Kepler,0,-1,6314.00,*,2013-10-28
27526,Kepler-59 c,Kepler-59,1,2,Transit,2012,Kepler,0,-1,6074.00,*,2021-09-20
27527,Kepler-59 c,Kepler-59,1,2,Transit,2012,Kepler,0,-1,6305.00,[Fe/H],2014-11-18
27528,Kepler-59 c,Kepler-59,1,2,Transit,2012,Kepler,0,-1,6296.00,[Fe/H],2017-05-08
27529,Kepler-59 c,Kepler-59,1,2,Transit,2012,Kepler,0,-1,5884.00,*,2018-09-06
27530,Kepler-59 c,Kepler-59,1,2,Transit,2012,Kepler,0,-1,6023.00,*,2018-09-25
27531,Kepler-590 b,Kepler-590,1,1,Transit,2016,Kepler,0,-1,6000.00,[Fe/H],2016-05-10
27532,Kepler-590 b,Kepler-590,1,1,Transit,2016,Kepler,0,-1,6050.00,[Fe/H],2015-08-25
27533,Kepler-590 b,Kepler-590,1,1,Transit,2016,Kepler,0,-1,5799.81,[M/H],2018-09-25
27534,Kepler-590 b,Kepler-590,1,1,Transit,2016,Kepler,0,-1,6052.00,*,2018-09-06
27535,Kepler-590 b,Kepler-590,1,1,Transit,2016,Kepler,0,-1,5799.81,[M/H],2019-04-18
27536,Kepler-590 b,Kepler-590,1,1,Transit,2016,Kepler,0,-1,6021.00,*,2013-10-28
27537,Kepler-590 b,Kepler-590,1,1,Transit,2016,Kepler,0,-1,6050.00,[Fe/H],2017-05-08
27538,Kepler-590 b,Kepler-590,1,1,Transit,2016,Kepler,0,-1,6050.00,[Fe/H],2014-11-21
27539,Kepler-590 b,Kepler-590,1,1,Transit,2016,Kepler,0,-1,6050.00,[Fe/H],2014-11-18
27540,Kepler-590 b,Kepler-590,1,1,Transit,2016,Kepler,0,-1,5799.81,[M/H],2016-07-28
27541,Kepler-591 b,Kepler-591,1,1,Transit,2016,Kepler,0,-1,5865.00,[Fe/H],2015-08-25
27542,Kepler-591 b,Kepler-591,1,1,Transit,2016,Kepler,0,-1,5803.00,*,2013-10-28
27543,Kepler-591 b,Kepler-591,1,1,Transit,2016,Kepler,0,-1,5460.00,[Fe/H],2017-05-08
27544,Kepler-591 b,Kepler-591,1,1,Transit,2016,Kepler,0,-1,5865.00,[Fe/H],2014-11-18
27545,Kepler-591 b,Kepler-591,1,1,Transit,2016,Kepler,0,-1,5583.99,[M/H],2019-04-18
27546,Kepler-591 b,Kepler-591,1,1,Transit,2016,Kepler,0,-1,5865.00,[Fe/H],2014-11-21
27547,Kepler-591 b,Kepler-591,1,1,Transit,2016,Kepler,0,-1,5583.99,[M/H],2016-07-28
27548,Kepler-591 b,Kepler-591,1,1,Transit,2016,Kepler,0,-1,5677.00,[Fe/H],2016-05-10
27549,Kepler-591 b,Kepler-591,1,1,Transit,2016,Kepler,0,-1,5458.00,*,2018-09-06
27550,Kepler-591 b,Kepler-591,1,1,Transit,2016,Kepler,0,-1,5583.99,[M/H],2018-09-25
27551,Kepler-592 b,Kepler-592,1,1,Transit,2016,Kepler,0,-1,6107.00,*,2013-10-28
27552,Kepler-592 b,Kepler-592,1,1,Transit,2016,Kepler,0,-1,5936.00,*,2018-09-25
27553,Kepler-592 b,Kepler-592,1,1,Transit,2016,Kepler,0,-1,6091.00,[Fe/H],2015-08-25
27554,Kepler-592 b,Kepler-592,1,1,Transit,2016,Kepler,0,-1,5832.00,*,2018-09-06
27555,Kepler-592 b,Kepler-592,1,1,Transit,2016,Kepler,0,-1,6091.00,[Fe/H],2014-11-18
27556,Kepler-592 b,Kepler-592,1,1,Transit,2016,Kepler,0,-1,6091.00,[Fe/H],2014-11-21
27557,Kepler-592 b,Kepler-592,1,1,Transit,2016,Kepler,0,-1,5936.00,*,2019-04-18
27558,Kepler-592 b,Kepler-592,1,1,Transit,2016,Kepler,0,-1,5913.00,[Fe/H],2016-05-10
27559,Kepler-592 b,Kepler-592,1,1,Transit,2016,Kepler,0,-1,5831.00,[Fe/H],2017-05-08
27560,Kepler-592 b,Kepler-592,1,1,Transit,2016,Kepler,0,-1,5936.00,*,2016-07-28
27561,Kepler-593 b,Kepler-593,1,1,Transit,2016,Kepler,0,-1,5967.00,[Fe/H],2016-05-10
27562,Kepler-593 b,Kepler-593,1,1,Transit,2016,Kepler,0,-1,6191.00,[Fe/H],2014-11-18
27563,Kepler-593 b,Kepler-593,1,1,Transit,2016,Kepler,0,-1,6196.00,*,2018-09-06
27564,Kepler-593 b,Kepler-593,1,1,Transit,2016,Kepler,0,-1,5902.23,[M/H],2016-07-28
27565,Kepler-593 b,Kepler-593,1,1,Transit,2016,Kepler,0,-1,6191.00,[Fe/H],2014-11-21
27566,Kepler-593 b,Kepler-593,1,1,Transit,2016,Kepler,0,-1,6191.00,[Fe/H],2017-05-08
27567,Kepler-593 b,Kepler-593,1,1,Transit,2016,Kepler,0,-1,6202.00,*,2013-10-28
27568,Kepler-593 b,Kepler-593,1,1,Transit,2016,Kepler,0,-1,5902.23,[M/H],2018-09-25
27569,Kepler-593 b,Kepler-593,1,1,Transit,2016,Kepler,0,-1,5902.23,[M/H],2019-04-18
27570,Kepler-593 b,Kepler-593,1,1,Transit,2016,Kepler,0,-1,6191.00,[Fe/H],2015-08-25
27571,Kepler-594 b,Kepler-594,1,1,Transit,2016,Kepler,0,-1,5575.00,[Fe/H],2015-08-25
27572,Kepler-594 b,Kepler-594,1,1,Transit,2016,Kepler,0,-1,5569.00,[Fe/H],2017-05-08
27573,Kepler-594 b,Kepler-594,1,1,Transit,2016,Kepler,0,-1,5575.00,[Fe/H],2014-11-18
27574,Kepler-594 b,Kepler-594,1,1,Transit,2016,Kepler,0,-1,5282.95,[M/H],2016-07-28
27575,Kepler-594 b,Kepler-594,1,1,Transit,2016,Kepler,0,-1,5282.95,[M/H],2018-09-25
27576,Kepler-594 b,Kepler-594,1,1,Transit,2016,Kepler,0,-1,5282.95,[M/H],2019-04-18
27577,Kepler-594 b,Kepler-594,1,1,Transit,2016,Kepler,0,-1,5575.00,[Fe/H],2014-11-21
27578,Kepler-594 b,Kepler-594,1,1,Transit,2016,Kepler,0,-1,5566.00,*,2018-09-06
27579,Kepler-594 b,Kepler-594,1,1,Transit,2016,Kepler,0,-1,5485.00,[Fe/H],2016-05-10
27580,Kepler-594 b,Kepler-594,1,1,Transit,2016,Kepler,0,-1,5540.00,*,2013-10-28
27581,Kepler-595 b,Kepler-595,1,2,Transit,2016,Kepler,0,-1,5138.50,[M/H],2016-07-28
27582,Kepler-595 b,Kepler-595,1,2,Transit,2016,Kepler,0,-1,5108.00,*,2018-09-06
27583,Kepler-595 b,Kepler-595,1,2,Transit,2016,Kepler,0,-1,5271.00,[Fe/H],2014-11-18
27584,Kepler-595 b,Kepler-595,1,2,Transit,2016,Kepler,0,-1,5121.00,[Fe/H],2017-05-08
27585,Kepler-595 b,Kepler-595,1,2,Transit,2016,Kepler,0,-1,5171.00,*,2013-10-28
27586,Kepler-595 b,Kepler-595,1,2,Transit,2016,Kepler,0,-1,5271.00,[Fe/H],2015-08-25
27587,Kepler-595 b,Kepler-595,1,2,Transit,2016,Kepler,0,-1,5271.00,[Fe/H],2014-11-21
27588,Kepler-595 b,Kepler-595,1,2,Transit,2016,Kepler,0,710.000,-1,*,2020-11-19
27589,Kepler-595 b,Kepler-595,1,2,Transit,2016,Kepler,0,-1,5138.50,[M/H],2018-09-25
27590,Kepler-595 b,Kepler-595,1,2,Transit,2016,Kepler,0,-1,5247.00,[Fe/H],2016-05-10
27591,Kepler-595 c,Kepler-595,1,2,Transit,2020,Kepler,0,-1,5138.50,[M/H],2018-09-25
27592,Kepler-595 c,Kepler-595,1,2,Transit,2020,Kepler,0,170.000,-1,*,2020-11-19
27593,Kepler-595 c,Kepler-595,1,2,Transit,2020,Kepler,0,-1,5121.00,[Fe/H],2017-05-08
27594,Kepler-596 b,Kepler-596,1,1,Transit,2016,Kepler,0,-1,6343.00,[Fe/H],2014-11-21
27595,Kepler-596 b,Kepler-596,1,1,Transit,2016,Kepler,0,-1,6098.00,*,2019-04-18
27596,Kepler-596 b,Kepler-596,1,1,Transit,2016,Kepler,0,-1,6343.00,[Fe/H],2015-08-25
27597,Kepler-596 b,Kepler-596,1,1,Transit,2016,Kepler,0,-1,6354.00,*,2013-10-28
27598,Kepler-596 b,Kepler-596,1,1,Transit,2016,Kepler,0,-1,6343.00,[Fe/H],2014-11-18
27599,Kepler-596 b,Kepler-596,1,1,Transit,2016,Kepler,0,-1,6098.00,*,2018-09-25
27600,Kepler-596 b,Kepler-596,1,1,Transit,2016,Kepler,0,-1,6098.00,*,2016-07-28
27601,Kepler-596 b,Kepler-596,1,1,Transit,2016,Kepler,0,-1,6008.00,[Fe/H],2017-05-08
27602,Kepler-596 b,Kepler-596,1,1,Transit,2016,Kepler,0,-1,6267.00,[Fe/H],2016-05-10
27603,Kepler-596 b,Kepler-596,1,1,Transit,2016,Kepler,0,-1,5984.00,*,2018-09-06
27604,Kepler-597 b,Kepler-597,1,1,Transit,2016,Kepler,0,-1,5870.00,[Fe/H],2015-08-25
27605,Kepler-597 b,Kepler-597,1,1,Transit,2016,Kepler,0,-1,5652.97,[M/H],2016-07-28
27606,Kepler-597 b,Kepler-597,1,1,Transit,2016,Kepler,0,-1,5652.97,[M/H],2019-04-18
27607,Kepler-597 b,Kepler-597,1,1,Transit,2016,Kepler,0,-1,5627.00,[Fe/H],2017-05-08
27608,Kepler-597 b,Kepler-597,1,1,Transit,2016,Kepler,0,-1,5652.97,[M/H],2018-09-25
27609,Kepler-597 b,Kepler-597,1,1,Transit,2016,Kepler,0,-1,5683.00,[Fe/H],2016-05-10
27610,Kepler-597 b,Kepler-597,1,1,Transit,2016,Kepler,0,-1,5870.00,[Fe/H],2014-11-18
27611,Kepler-597 b,Kepler-597,1,1,Transit,2016,Kepler,0,-1,5695.00,*,2018-09-06
27612,Kepler-597 b,Kepler-597,1,1,Transit,2016,Kepler,0,-1,5870.00,[Fe/H],2014-11-21
27613,Kepler-597 b,Kepler-597,1,1,Transit,2016,Kepler,0,-1,5870.00,*,2013-10-28
27614,Kepler-598 b,Kepler-598,1,2,Transit,2016,Kepler,0,-1,5245.00,[M/H],2018-09-25
27615,Kepler-598 b,Kepler-598,1,2,Transit,2016,Kepler,0,-1,5252.00,[Fe/H],2014-11-21
27616,Kepler-598 b,Kepler-598,1,2,Transit,2016,Kepler,0,-1,5245.00,[M/H],2019-04-18
27617,Kepler-598 b,Kepler-598,1,2,Transit,2016,Kepler,0,-1,5252.00,[Fe/H],2017-05-08
27618,Kepler-598 b,Kepler-598,1,2,Transit,2016,Kepler,0,-1,5307.00,[Fe/H],2016-05-10
27619,Kepler-598 b,Kepler-598,1,2,Transit,2016,Kepler,0,-1,5245.00,*,2013-10-28
27620,Kepler-598 b,Kepler-598,1,2,Transit,2016,Kepler,0,-1,5274.00,*,2018-09-06
27621,Kepler-598 b,Kepler-598,1,2,Transit,2016,Kepler,0,-1,5252.00,[Fe/H],2015-08-25
27622,Kepler-598 b,Kepler-598,1,2,Transit,2016,Kepler,0,-1,5252.00,[Fe/H],2014-11-18
27623,Kepler-598 c,Kepler-598,1,2,Transit,2020,Kepler,0,-1,5245.00,[M/H],2020-09-03
27624,Kepler-598 c,Kepler-598,1,2,Transit,2020,Kepler,0,-1,5252.00,[Fe/H],2014-11-18
27625,Kepler-598 c,Kepler-598,1,2,Transit,2020,Kepler,0,-1,5245.00,*,2013-10-28
27626,Kepler-598 c,Kepler-598,1,2,Transit,2020,Kepler,0,-1,5252.00,[Fe/H],2015-08-25
27627,Kepler-598 c,Kepler-598,1,2,Transit,2020,Kepler,0,-1,5252.00,[Fe/H],2017-05-08
27628,Kepler-598 c,Kepler-598,1,2,Transit,2020,Kepler,0,-1,5252.00,[Fe/H],2014-11-21
27629,Kepler-598 c,Kepler-598,1,2,Transit,2020,Kepler,0,-1,5245.00,[M/H],2018-09-25
27630,Kepler-598 c,Kepler-598,1,2,Transit,2020,Kepler,0,-1,5245.00,[M/H],2016-07-28
27631,Kepler-599 b,Kepler-599,1,1,Transit,2016,Kepler,0,-1,5185.00,[Fe/H],2014-11-21
27632,Kepler-599 b,Kepler-599,1,1,Transit,2016,Kepler,0,-1,5007.00,*,2019-04-18
27633,Kepler-599 b,Kepler-599,1,1,Transit,2016,Kepler,0,-1,5177.00,*,2018-09-06
27634,Kepler-599 b,Kepler-599,1,1,Transit,2016,Kepler,0,-1,5127.00,[Fe/H],2016-05-10
27635,Kepler-599 b,Kepler-599,1,1,Transit,2016,Kepler,0,-1,5007.00,*,2018-09-25
27636,Kepler-599 b,Kepler-599,1,1,Transit,2016,Kepler,0,-1,5185.00,[Fe/H],2014-11-18
27637,Kepler-599 b,Kepler-599,1,1,Transit,2016,Kepler,0,-1,5148.00,*,2013-10-28
27638,Kepler-599 b,Kepler-599,1,1,Transit,2016,Kepler,0,-1,5185.00,[Fe/H],2015-08-25
27639,Kepler-599 b,Kepler-599,1,1,Transit,2016,Kepler,0,-1,5007.00,*,2016-07-28
27640,Kepler-599 b,Kepler-599,1,1,Transit,2016,Kepler,0,-1,5185.00,[Fe/H],2017-05-08
27641,Kepler-6 b,Kepler-6,1,1,Transit,2009,Kepler,0,-1,5647.00,[Fe/H],2022-01-24
27642,Kepler-6 b,Kepler-6,1,1,Transit,2009,Kepler,0,1.207.754,5647.00,[Fe/H],2015-10-15
27643,Kepler-6 b,Kepler-6,1,1,Transit,2009,Kepler,0,1.748.065,5647.00,*,2019-03-21
27644,Kepler-6 b,Kepler-6,1,1,Transit,2009,Kepler,0,1.938.763,5647.00,[Fe/H],2016-01-14
27645,Kepler-6 b,Kepler-6,1,1,Transit,2009,Kepler,0,-1,5647.00,[Fe/H],2024-03-04
27646,Kepler-6 b,Kepler-6,1,1,Transit,2009,Kepler,0,-1,5613.00,[M/H],2016-07-28
27647,Kepler-6 b,Kepler-6,1,1,Transit,2009,Kepler,0,-1,5613.00,[M/H],2019-04-18
27648,Kepler-6 b,Kepler-6,1,1,Transit,2009,Kepler,0,-1,5640.00,[Fe/H],2014-11-21
27649,Kepler-6 b,Kepler-6,1,1,Transit,2009,Kepler,0,-1,5640.00,[Fe/H],2017-05-08
27650,Kepler-6 b,Kepler-6,1,1,Transit,2009,Kepler,0,-1,5690.00,[Fe/H],2016-05-10
27651,Kepler-6 b,Kepler-6,1,1,Transit,2009,Kepler,0,-1,5613.00,*,2023-03-28
27652,Kepler-6 b,Kepler-6,1,1,Transit,2009,Kepler,0,-1,5613.00,[M/H],2018-09-25
27653,Kepler-6 b,Kepler-6,1,1,Transit,2009,Kepler,0,794.500,5647.00,[Fe/H],2014-05-14
27654,Kepler-6 b,Kepler-6,1,1,Transit,2009,Kepler,0,-1,5660.00,*,2018-09-06
27655,Kepler-6 b,Kepler-6,1,1,Transit,2009,Kepler,0,-1,5640.00,[Fe/H],2014-11-18
27656,Kepler-6 b,Kepler-6,1,1,Transit,2009,Kepler,0,-1,5640.00,[Fe/H],2015-08-25
27657,Kepler-6 b,Kepler-6,1,1,Transit,2009,Kepler,0,-1,5826.00,*,2013-10-28
27658,Kepler-60 b,Kepler-60,1,3,Transit,2012,Kepler,0,1.180.000,-1,*,2014-05-28
27659,Kepler-60 b,Kepler-60,1,3,Transit,2012,Kepler,0,70.000,5883.00,*,2015-11-12
27660,Kepler-60 b,Kepler-60,1,3,Transit,2012,Kepler,0,-1,6200.00,[Fe/H],2014-11-21
27661,Kepler-60 b,Kepler-60,1,3,Transit,2012,Kepler,0,45.000,6024.00,*,2024-06-10
27662,Kepler-60 b,Kepler-60,1,3,Transit,2012,Kepler,0,56.000,5905.00,[Fe/H],2016-04-07
27663,Kepler-60 b,Kepler-60,1,3,Transit,2012,Kepler,0,60.000,-1,*,2018-06-21
27664,Kepler-60 b,Kepler-60,1,3,Transit,2012,Kepler,0,-1,5834.00,*,2018-09-06
27665,Kepler-60 b,Kepler-60,1,3,Transit,2012,Kepler,0,-1,5883.00,*,2018-09-25
27666,Kepler-60 b,Kepler-60,1,3,Transit,2012,Kepler,0,-1,5862.00,[Fe/H],2017-05-08
27667,Kepler-60 b,Kepler-60,1,3,Transit,2012,Kepler,0,-1,5961.00,[Fe/H],2016-05-10
27668,Kepler-60 b,Kepler-60,1,3,Transit,2012,Kepler,0,-1,5915.00,*,2021-09-20
27669,Kepler-60 b,Kepler-60,1,3,Transit,2012,Kepler,0,-1,6200.00,[Fe/H],2014-11-18
27670,Kepler-60 b,Kepler-60,1,3,Transit,2012,Kepler,0,-1,6180.00,*,2013-10-28
27671,Kepler-60 b,Kepler-60,1,3,Transit,2012,Kepler,0,-1,6200.00,[Fe/H],2015-08-25
27672,Kepler-60 c,Kepler-60,1,3,Transit,2012,Kepler,0,30.000,-1,*,2018-06-21
27673,Kepler-60 c,Kepler-60,1,3,Transit,2012,Kepler,0,-1,5961.00,[Fe/H],2016-05-10
27674,Kepler-60 c,Kepler-60,1,3,Transit,2012,Kepler,0,100.000,5883.00,*,2015-11-12
27675,Kepler-60 c,Kepler-60,1,3,Transit,2012,Kepler,0,-1,6200.00,[Fe/H],2014-11-21
